"","CTRL1","CTRL2","CTRL3","CTRL4","AA1","AA2","AA3","AA4"
"200641_s_at",10.4639843126205,10.6866706655933,10.9176235937338,10.9044984056596,10.7853310186866,10.8215848726943,11.0323452883241,10.7703315797385
"200642_at",10.948244893475,11.3107533873764,10.954711664614,11.2337197018358,10.915806569816,10.9832869170134,11.2781139844973,11.339533126907
"200643_at",9.08504153752911,9.1283145229506,8.86243017367186,8.79672409101678,9.07943547463435,9.13367093978481,8.88617773985409,8.64665014418501
"200644_at",11.2014502413848,10.917065593719,11.1685984068752,10.714178720899,11.1839611057397,11.2056839238667,10.7065544759416,10.6127760873976
"200645_at",10.9334521109739,10.545357251441,10.7550931451419,10.297055406338,10.8652080216057,10.8566448174069,10.50467559032,10.4515333736335
"200646_s_at",6.31176816636569,6.72666843227694,6.2503522399976,6.49865851705368,6.43249978382166,6.54074622283347,6.42236284275285,6.24059100481967
"200647_x_at",9.95082994142684,10.4835282922828,9.93035696792659,10.5487509241572,10.0822271235777,9.90374698799866,10.6469467364087,10.5593834146026
"200648_s_at",6.797869361212,6.91510910618724,7.00201520078653,7.12786806720761,6.98646238648885,7.09639896597366,7.32022873725659,7.1828314529169
"200649_at",8.3532716665105,8.29089660762721,8.16421882119331,8.0739663539812,8.20461531161912,8.25585598012313,8.14627249355962,8.05253511762901
"200650_s_at",11.845223097199,12.3655633860675,12.0266661695005,12.4784100715156,11.8658532078232,12.0545058033354,12.2136832909125,12.2766479445008
"200651_at",11.2399237116125,11.7082581706445,11.3285483195601,11.5202079707216,11.4273310150872,11.4232510897305,11.7628167652137,11.5588658287365
"200652_at",9.86072500150876,9.8932120738053,9.92600305752529,9.88082315378395,9.87020277257611,9.82674903465243,10.117399939039,10.1378417810584
"200653_s_at",9.36142650334283,10.1439041594083,9.54235045625344,9.79879330218254,9.63286892237508,9.57983021166525,9.85875208406586,10.0691201756358
"200654_at",11.5152383559545,11.3986379215128,11.2784853650507,11.4131387960112,11.5380153869516,11.4140595475746,11.4936707849851,11.3679382524614
"200655_s_at",9.45216454124819,9.83521584027478,9.46184716538071,9.66449167081916,9.51177546360237,9.42940728497256,9.87487993798665,9.80831282606751
"200656_s_at",9.90018927406333,10.199271110175,10.0435147223999,9.97488163725266,10.0187845250489,10.1742124394963,10.2491123032718,10.0533258937042
"200657_at",10.5224874767757,11.3255557028232,10.8151871828686,11.340114334962,10.6347134799606,10.7348759298089,11.2841880522889,11.5127898400563
"200658_s_at",9.1146750243602,10.4537216183967,9.37795189740361,10.0526755248475,9.2901434002972,9.48417423046108,10.3209916238712,10.2471534244498
"200659_s_at",8.91268651803933,9.69464026100455,8.89761390900016,9.20935128642958,9.0013501573032,8.95859163250393,9.47800780937069,9.33707629827891
"200660_at",9.72461835920797,9.13079643367058,9.76948533861892,9.18444840487343,9.76118818656988,9.85541397984214,9.16435890399497,9.33107146610356
"200661_at",10.633710775841,10.2781363677601,10.6371190490227,10.2424294689978,10.6804696916836,10.6574607976599,10.2003496602582,10.1237772213198
"200662_s_at",7.19598531041211,7.92034840554867,7.38540921779914,7.65340018848235,7.47472254822304,7.2655787630303,8.40711786316105,8.40096405436605
"200663_at",11.9260558725981,11.4240153328336,11.9354545148826,11.5456815546055,11.8943959116638,12.0340564876819,11.5306611809509,11.533844081706
"200664_s_at",8.76289396808463,8.82966504271753,8.82166675594314,9.03255322991533,9.08921941882944,8.96943572169355,8.99244023518855,8.90655320516587
"200665_s_at",4.85821869839464,7.41901430009067,5.04128291167463,8.73255356162398,4.85821869839464,4.92791009337785,9.06400448627515,9.12761170226662
